id,occurred_at,district,region,severity,latitude,longitude,accident_type,casualties,vehicles_involved,weather,source
7967,2/7/2019 3:49,Vinnytsia,Vinnytska,3,49.434673,38.701838,pedestrian,3,2,snow,OSM
7968,3/3/2022 3:50,Sokal,Lvivska,1,51.625732,25.895284,rollover,0,2,fog,Telegram
7969,7/19/2024 5:56,Uzhhorod,Zakarpatska,2,47.844451,26.225632,collision,4,1,rain,Opendatabot
7970,6/24/2024 18:06,Vinnytsia,Vinnytska,2,52.43946,33.313311,pedestrian,4,1,clear,Opendatabot
7971,12/26/2019 16:24,Obukhiv,Kyivska,3,49.713713,23.375534,hit_and_run,5,3,fog,Opendatabot
7972,1/31/2025 20:33,Haisyn,Vinnytska,1,49.729904,39.47726,other,1,3,clear,OSM
7973,3/13/2023 22:06,Zolochiv,Lvivska,2,47.958151,29.276575,collision,0,1,rain,Telegram
7974,12/15/2025 16:20,Lviv,Lvivska,1,50.63945,39.0073,hit_and_run,5,4,rain,OSM
7975,2/11/2024 7:12,Sokal,Lvivska,1,49.137741,22.024262,rollover,1,2,clear,Telegram
7976,7/5/2022 4:40,Uzhhorod,Zakarpatska,1,50.523836,35.948211,rollover,5,1,clear,Opendatabot
7977,6/19/2024 16:21,Irpin,Kyivska,1,49.848523,38.712955,other,0,3,storm,Telegram
7978,8/22/2024 21:59,Irpin,Kyivska,1,51.43654,23.981147,rollover,0,3,storm,Opendatabot
7979,5/20/2019 8:11,Mukachevo,Zakarpatska,1,45.765345,28.486093,collision,4,2,rain,Opendatabot
7980,8/5/2024 21:13,Zolochiv,Lvivska,3,50.189312,37.475759,other,5,4,clear,Opendatabot
7981,6/9/2020 23:48,Sokal,Lvivska,2,44.991444,22.419299,other,1,4,clear,Opendatabot
7982,3/28/2024 5:48,Sokal,Lvivska,2,50.450262,30.773698,rollover,2,4,snow,OSM
7983,12/20/2021 19:44,Novomoskovsk,Dniprovska,2,51.207482,23.14267,other,2,2,snow,OSM
7984,7/8/2019 12:21,Sokal,Lvivska,3,46.658853,34.480458,pedestrian,1,2,clear,Telegram
7985,3/15/2022 21:17,Lviv,Lvivska,1,46.368252,28.480259,pedestrian,0,1,rain,Telegram
7986,9/20/2024 0:56,Zolochiv,Lvivska,2,44.244261,28.840315,pedestrian,2,4,rain,Telegram
7987,9/3/2022 1:36,Kharkiv,Kharkivska,2,47.709045,33.217797,hit_and_run,3,2,snow,OSM
7988,4/18/2019 21:26,Dnipro,Dniprovska,2,48.684917,22.84271,rollover,3,3,rain,Opendatabot
7989,12/8/2020 22:01,Brovary,Kyivska,2,48.836317,39.340187,other,4,2,fog,Telegram
7990,3/30/2025 3:46,Dnipro,Dniprovska,1,52.489064,35.019567,pedestrian,4,2,storm,Opendatabot
7991,10/26/2023 16:21,Irpin,Kyivska,2,44.87698,22.160526,collision,3,4,clear,Telegram
7992,10/18/2024 22:45,Vinnytsia,Vinnytska,2,45.304489,35.741336,pedestrian,4,2,rain,Telegram
7993,2/7/2023 4:59,Zolochiv,Lvivska,3,44.87783,24.125782,hit_and_run,1,4,clear,Telegram
7994,12/8/2020 9:11,Obukhiv,Kyivska,2,46.625779,31.487156,other,5,3,fog,Telegram
7995,2/10/2024 14:28,Dnipro,Dniprovska,2,47.253987,25.721822,pedestrian,5,4,fog,Opendatabot
7996,3/26/2023 22:07,Chuhuiv,Kharkivska,3,47.748985,38.025632,other,2,3,snow,Opendatabot
7997,1/21/2022 8:31,Brovary,Kyivska,2,52.393102,37.173956,rollover,3,1,fog,Telegram
7998,10/17/2024 2:39,Odesa,Odeska,2,48.493374,31.854906,pedestrian,0,2,storm,OSM
7999,12/14/2023 23:46,Obukhiv,Kyivska,3,48.361679,34.610837,other,4,1,storm,OSM
8000,4/29/2024 15:37,Novomoskovsk,Dniprovska,2,45.104619,28.457348,hit_and_run,0,1,snow,OSM
8001,4/7/2024 21:47,Zolochiv,Lvivska,1,48.399758,31.975728,rollover,0,2,fog,Opendatabot
8002,9/19/2022 14:02,Irpin,Kyivska,2,50.589456,23.796908,collision,5,1,fog,Telegram
8003,3/6/2019 17:48,Lviv,Lvivska,1,49.342185,36.758205,rollover,0,2,fog,Opendatabot
8004,6/24/2025 4:48,Odesa,Odeska,2,52.146828,39.429444,rollover,2,3,rain,Telegram
8005,12/14/2019 3:43,Brovary,Kyivska,1,47.607128,39.109902,rollover,2,1,snow,Telegram
8006,5/10/2019 4:22,Lozova,Kharkivska,2,49.491082,36.072678,collision,3,3,rain,OSM
8007,8/30/2022 20:42,Berehove,Zakarpatska,3,47.621234,39.639622,rollover,1,3,storm,Opendatabot
8008,12/7/2024 12:34,Sokal,Lvivska,3,52.323627,22.620798,hit_and_run,5,1,snow,Telegram
8009,2/13/2023 2:20,Vinnytsia,Vinnytska,3,46.5509,32.966965,pedestrian,3,3,rain,Opendatabot
8010,10/21/2025 1:52,Berehove,Zakarpatska,2,46.322738,22.126111,hit_and_run,2,2,fog,Opendatabot
8011,7/20/2022 4:10,Bilhorod-Dnistrovskyi,Odeska,1,49.713573,27.651195,pedestrian,4,2,snow,OSM
8012,1/23/2022 16:44,Zhmerynka,Vinnytska,1,49.025825,30.576379,pedestrian,4,2,clear,OSM
8013,12/13/2019 15:12,Odesa,Odeska,3,48.87339,34.527613,pedestrian,2,1,storm,Opendatabot
8014,7/23/2019 6:37,Zhmerynka,Vinnytska,3,46.379609,27.316465,pedestrian,3,3,clear,Opendatabot
8015,9/29/2025 14:32,Vinnytsia,Vinnytska,2,46.839541,22.951549,collision,0,3,snow,OSM
8016,4/9/2022 20:39,Zolochiv,Lvivska,2,44.269654,30.267196,collision,5,1,rain,OSM
8017,11/5/2021 0:24,Odesa,Odeska,3,51.741622,37.89137,other,5,2,storm,Telegram
8018,1/9/2021 23:35,Zhmerynka,Vinnytska,3,52.329658,26.387434,hit_and_run,3,1,clear,Opendatabot
8019,1/10/2024 11:04,Mukachevo,Zakarpatska,2,44.427129,31.478541,collision,4,3,storm,OSM
8020,4/3/2020 13:31,Mukachevo,Zakarpatska,1,44.162681,35.293683,hit_and_run,5,1,rain,Opendatabot
8021,5/15/2024 3:12,Bilhorod-Dnistrovskyi,Odeska,3,45.811584,34.252646,hit_and_run,1,4,clear,OSM
8022,6/30/2025 21:18,Chornomorsk,Odeska,2,47.893199,23.445904,pedestrian,3,2,rain,Telegram
8023,10/3/2022 2:47,Irpin,Kyivska,3,44.605296,36.986539,rollover,1,2,clear,Opendatabot
8024,12/30/2020 10:15,Irpin,Kyivska,3,48.295602,28.524747,rollover,4,2,clear,Telegram
8025,8/21/2023 21:42,Lviv,Lvivska,1,46.586779,27.747073,pedestrian,4,2,rain,OSM
8026,12/22/2025 0:10,Sokal,Lvivska,1,44.919219,36.602451,other,1,4,snow,Telegram
8027,8/13/2022 9:46,Haisyn,Vinnytska,2,51.791218,22.480232,collision,4,1,storm,Opendatabot
8028,3/28/2019 10:03,Bilhorod-Dnistrovskyi,Odeska,2,45.658747,37.337073,other,0,4,snow,Opendatabot
8029,1/18/2021 17:20,Kharkiv,Kharkivska,1,47.619729,29.351551,rollover,1,1,snow,OSM
8030,9/20/2019 13:51,Kharkiv,Kharkivska,1,44.450511,27.759483,rollover,2,4,clear,Telegram
8031,12/14/2020 0:52,Chornomorsk,Odeska,3,48.132697,38.771197,other,3,3,storm,Telegram
8032,6/19/2024 0:56,Dnipro,Dniprovska,3,50.983486,30.437294,collision,2,4,clear,Opendatabot
8033,3/22/2025 13:04,Chuhuiv,Kharkivska,3,44.862369,25.994393,other,4,1,clear,OSM
8034,11/22/2020 15:55,Uzhhorod,Zakarpatska,1,50.938626,36.494046,pedestrian,4,3,storm,OSM
8035,7/1/2019 13:01,Mukachevo,Zakarpatska,3,48.06667,27.492905,pedestrian,5,2,storm,OSM
8036,9/21/2021 9:36,Brovary,Kyivska,3,51.943302,34.750248,collision,0,2,clear,Opendatabot
8037,4/23/2023 18:04,Bilhorod-Dnistrovskyi,Odeska,3,44.221566,39.968206,hit_and_run,5,1,storm,OSM
8038,5/3/2022 19:00,Haisyn,Vinnytska,3,49.268389,33.885021,other,3,1,clear,Telegram
8039,6/8/2023 21:06,Haisyn,Vinnytska,2,51.882879,34.643126,other,0,3,fog,Telegram
8040,2/23/2019 0:17,Bilhorod-Dnistrovskyi,Odeska,3,44.365318,22.747707,collision,4,1,rain,Opendatabot
8041,3/4/2024 1:06,Chuhuiv,Kharkivska,3,45.313378,34.667691,hit_and_run,0,3,fog,Telegram
8042,6/18/2025 6:20,Brovary,Kyivska,1,45.435367,26.803438,pedestrian,4,3,rain,OSM
8043,2/14/2022 18:13,Sokal,Lvivska,2,49.966286,27.602632,hit_and_run,5,4,clear,Telegram
8044,7/29/2023 16:35,Zolochiv,Lvivska,1,50.735238,22.711585,rollover,2,2,storm,Opendatabot
8045,6/20/2024 3:40,Vinnytsia,Vinnytska,2,51.965884,25.625647,other,1,2,fog,OSM
8046,2/5/2021 5:25,Irpin,Kyivska,2,50.656113,24.204287,collision,5,3,storm,OSM
8047,7/27/2021 5:08,Sokal,Lvivska,2,47.443032,25.663268,hit_and_run,3,1,snow,OSM
8048,11/11/2019 9:45,Odesa,Odeska,3,45.350652,22.551988,other,5,4,fog,Telegram
8049,8/11/2023 5:26,Odesa,Odeska,1,48.058019,27.361714,rollover,5,1,storm,Telegram
8050,3/26/2022 5:11,Kharkiv,Kharkivska,3,44.979662,29.23679,pedestrian,3,1,clear,Opendatabot
8051,6/1/2021 10:09,Uzhhorod,Zakarpatska,1,50.26088,26.810258,collision,1,2,storm,Opendatabot
8052,6/18/2020 18:47,Chuhuiv,Kharkivska,1,46.33884,24.989893,rollover,0,3,snow,Telegram
8053,6/11/2023 9:22,Dnipro,Dniprovska,3,45.956978,33.800383,collision,1,3,snow,Telegram
8054,11/24/2024 4:19,Novomoskovsk,Dniprovska,1,45.804391,30.729895,rollover,4,2,storm,Telegram
8055,12/2/2020 0:03,Mukachevo,Zakarpatska,2,46.561066,35.832818,rollover,4,3,clear,OSM
8056,1/18/2025 5:07,Chuhuiv,Kharkivska,3,44.505726,27.313359,other,4,1,fog,OSM
8057,10/30/2021 11:25,Obukhiv,Kyivska,3,50.128649,35.634177,collision,2,4,snow,Opendatabot
8058,10/11/2019 21:16,Irpin,Kyivska,2,47.870807,26.61535,rollover,4,4,snow,OSM
8059,4/15/2021 3:10,Chuhuiv,Kharkivska,3,46.127966,33.09356,rollover,5,1,clear,Telegram
8060,1/6/2021 20:22,Kamianske,Dniprovska,3,44.817852,24.099206,pedestrian,1,3,rain,Telegram
8061,8/18/2022 6:10,Lviv,Lvivska,2,51.07385,37.803951,hit_and_run,2,3,snow,Telegram
8062,10/29/2019 10:33,Chornomorsk,Odeska,3,46.557479,25.723519,collision,4,4,rain,Opendatabot
8063,6/3/2023 17:20,Haisyn,Vinnytska,2,44.133372,33.993761,other,2,1,snow,Telegram
8064,1/21/2020 14:40,Sokal,Lvivska,1,51.602466,24.359479,hit_and_run,2,2,snow,Opendatabot
8065,5/13/2021 22:55,Kharkiv,Kharkivska,1,48.578528,33.009943,rollover,5,1,rain,OSM
8066,3/21/2022 22:32,Brovary,Kyivska,2,48.932366,35.439239,other,5,3,snow,Opendatabot
8067,11/24/2024 6:45,Odesa,Odeska,1,49.467427,39.107643,rollover,0,2,clear,Opendatabot
8068,2/16/2020 20:58,Odesa,Odeska,2,50.991797,32.955854,hit_and_run,4,2,fog,OSM
8069,11/28/2022 17:47,Chuhuiv,Kharkivska,2,46.937625,22.694123,rollover,5,4,storm,OSM
8070,5/11/2022 17:56,Lozova,Kharkivska,3,47.340859,34.99607,hit_and_run,2,2,clear,Opendatabot
8071,1/9/2019 4:05,Odesa,Odeska,1,52.495062,29.97789,collision,2,1,storm,Opendatabot
8072,2/10/2020 22:56,Odesa,Odeska,3,50.946054,22.827705,pedestrian,4,3,fog,Telegram
8073,11/26/2025 22:20,Obukhiv,Kyivska,1,47.539427,33.602245,hit_and_run,2,1,rain,Telegram
8074,11/27/2023 20:17,Berehove,Zakarpatska,1,45.80702,22.182878,collision,0,3,storm,OSM
8075,6/11/2021 12:59,Kharkiv,Kharkivska,2,46.165346,22.320421,other,2,4,storm,OSM
8076,10/28/2020 9:38,Vinnytsia,Vinnytska,2,49.787435,24.240014,other,5,3,rain,Opendatabot
8077,5/20/2025 0:26,Lviv,Lvivska,2,48.580908,32.017752,hit_and_run,1,1,fog,OSM
8078,3/30/2019 2:23,Berehove,Zakarpatska,1,44.000476,36.354359,hit_and_run,0,4,storm,OSM
8079,12/27/2025 2:48,Vinnytsia,Vinnytska,1,48.825581,38.764596,hit_and_run,2,2,rain,OSM
8080,2/28/2024 0:41,Kharkiv,Kharkivska,3,49.839818,34.629425,rollover,4,4,snow,Telegram
8081,9/2/2019 5:31,Irpin,Kyivska,3,47.267038,23.300129,hit_and_run,5,3,storm,OSM
8082,5/3/2019 20:50,Haisyn,Vinnytska,2,49.053927,35.037275,rollover,4,1,snow,Opendatabot
8083,2/14/2024 12:18,Novomoskovsk,Dniprovska,1,50.14606,32.734008,collision,3,4,fog,Opendatabot
8084,6/23/2022 18:08,Lozova,Kharkivska,3,45.507715,37.175402,pedestrian,5,2,storm,Telegram
8085,11/20/2025 16:39,Kamianske,Dniprovska,1,48.83371,34.906077,pedestrian,0,2,rain,Telegram
8086,1/20/2023 10:56,Berehove,Zakarpatska,3,46.048522,28.341154,collision,4,2,storm,OSM
8087,8/3/2025 15:24,Kharkiv,Kharkivska,1,48.611036,39.131821,rollover,1,4,clear,Opendatabot
8088,4/15/2020 16:35,Chuhuiv,Kharkivska,2,44.084186,39.957132,pedestrian,2,2,rain,Telegram
8089,2/17/2023 3:42,Chornomorsk,Odeska,1,44.707909,31.329241,rollover,3,3,clear,OSM
8090,8/28/2022 10:42,Obukhiv,Kyivska,2,49.850838,25.632414,collision,1,2,storm,Telegram
8091,9/9/2019 0:06,Brovary,Kyivska,1,49.38841,25.223999,pedestrian,1,4,fog,Telegram
8092,4/8/2023 15:38,Kamianske,Dniprovska,2,46.20874,29.262242,pedestrian,2,3,rain,Telegram
8093,3/21/2024 17:47,Mukachevo,Zakarpatska,1,44.369871,33.316914,hit_and_run,1,2,rain,OSM
8094,6/14/2025 12:15,Bilhorod-Dnistrovskyi,Odeska,1,45.386181,36.11225,pedestrian,0,3,clear,Opendatabot
8095,2/16/2025 13:54,Obukhiv,Kyivska,1,48.784627,28.960777,collision,0,1,clear,Telegram
8096,2/14/2022 12:10,Uzhhorod,Zakarpatska,3,50.514726,28.107683,rollover,3,4,fog,Telegram
8097,12/21/2019 18:55,Dnipro,Dniprovska,1,47.143193,31.268827,rollover,3,1,fog,Opendatabot
8098,4/9/2023 5:28,Brovary,Kyivska,1,51.48785,28.54145,pedestrian,5,3,fog,OSM
8099,8/7/2024 0:56,Chornomorsk,Odeska,3,48.782286,38.247294,collision,4,3,snow,Telegram
8100,5/24/2019 10:10,Zolochiv,Lvivska,2,47.907295,33.267488,collision,4,1,storm,Opendatabot
8101,9/5/2019 10:14,Haisyn,Vinnytska,3,48.74626,33.515036,other,0,1,storm,OSM
8102,1/7/2019 8:44,Sokal,Lvivska,2,48.489446,30.0133,rollover,1,2,storm,Opendatabot
8103,4/9/2025 13:10,Bilhorod-Dnistrovskyi,Odeska,3,52.458829,37.289351,hit_and_run,5,1,rain,OSM
8104,12/13/2025 15:55,Chuhuiv,Kharkivska,1,49.087082,29.17533,pedestrian,0,3,storm,OSM
8105,3/28/2021 4:12,Chuhuiv,Kharkivska,3,50.687504,35.096955,collision,0,1,clear,Telegram
8106,10/23/2019 1:11,Zhmerynka,Vinnytska,3,44.096317,29.721311,hit_and_run,5,3,snow,Opendatabot
8107,4/6/2023 21:02,Chornomorsk,Odeska,1,44.381671,23.68274,pedestrian,1,2,storm,OSM
8108,4/1/2021 23:46,Sokal,Lvivska,1,48.678687,38.56219,hit_and_run,2,4,snow,OSM
8109,3/6/2024 22:32,Uzhhorod,Zakarpatska,3,47.724707,22.693022,rollover,4,3,clear,OSM
8110,3/3/2022 17:14,Lozova,Kharkivska,2,51.066227,36.533973,other,3,1,fog,Opendatabot
8111,7/28/2024 1:09,Vinnytsia,Vinnytska,1,45.703969,27.846881,hit_and_run,0,4,storm,Telegram
8112,4/25/2025 14:56,Zhmerynka,Vinnytska,2,47.298994,22.746465,pedestrian,4,2,rain,Opendatabot
8113,9/28/2021 20:06,Bilhorod-Dnistrovskyi,Odeska,1,50.032376,28.625158,pedestrian,4,1,fog,OSM
8114,8/6/2019 2:10,Uzhhorod,Zakarpatska,2,50.608538,28.304496,collision,1,2,storm,Telegram
8115,4/30/2022 2:24,Chornomorsk,Odeska,1,47.303406,31.229417,hit_and_run,2,3,storm,Telegram
8116,10/25/2020 2:58,Berehove,Zakarpatska,1,45.485576,36.055783,rollover,0,3,clear,Telegram
8117,8/30/2023 2:40,Novomoskovsk,Dniprovska,1,51.583261,29.333952,collision,3,4,snow,Opendatabot
8118,12/17/2023 6:21,Berehove,Zakarpatska,1,47.301187,29.120841,hit_and_run,2,1,snow,Telegram
8119,5/18/2022 3:52,Irpin,Kyivska,1,49.439413,35.935604,hit_and_run,3,3,fog,Opendatabot
8120,2/8/2019 23:23,Kamianske,Dniprovska,1,48.052599,28.739615,rollover,0,4,snow,Opendatabot
8121,5/7/2019 18:33,Berehove,Zakarpatska,1,51.67164,39.37261,pedestrian,0,4,fog,Telegram
8122,10/22/2024 15:32,Zhmerynka,Vinnytska,1,46.720649,24.621953,other,2,4,rain,Telegram
8123,11/4/2023 16:28,Dnipro,Dniprovska,3,44.419692,24.990035,hit_and_run,3,4,storm,Telegram
8124,7/25/2019 9:59,Kharkiv,Kharkivska,1,50.340451,33.689574,rollover,4,4,fog,OSM
8125,12/28/2022 6:36,Irpin,Kyivska,1,47.037331,26.01176,rollover,5,4,rain,Telegram
8126,4/10/2019 1:07,Zhmerynka,Vinnytska,1,46.032324,32.483541,hit_and_run,4,3,clear,Telegram
8127,12/5/2025 1:36,Vinnytsia,Vinnytska,1,45.138154,39.630976,other,2,4,clear,Opendatabot
8128,1/12/2024 15:47,Chuhuiv,Kharkivska,1,46.309573,26.11934,hit_and_run,4,3,clear,OSM
8129,1/21/2020 17:12,Bilhorod-Dnistrovskyi,Odeska,2,52.187998,37.380557,other,0,3,clear,Opendatabot
8130,3/10/2022 23:45,Haisyn,Vinnytska,1,52.467882,33.831286,rollover,0,2,rain,OSM
8131,9/23/2020 3:59,Chornomorsk,Odeska,1,47.28563,26.754259,pedestrian,4,3,storm,Opendatabot
8132,10/24/2021 15:52,Lviv,Lvivska,1,48.892954,36.451625,collision,4,3,storm,Telegram
8133,2/9/2025 14:18,Odesa,Odeska,3,49.531307,37.293334,hit_and_run,5,4,clear,OSM
8134,10/3/2021 16:54,Brovary,Kyivska,1,44.363318,26.636328,other,1,1,rain,Telegram
8135,1/19/2023 23:31,Lozova,Kharkivska,3,48.784034,24.025937,other,1,4,fog,OSM
8136,10/29/2025 14:48,Lozova,Kharkivska,1,45.354415,39.428468,collision,0,1,snow,Opendatabot
8137,1/17/2023 14:36,Chornomorsk,Odeska,3,47.341681,30.294697,collision,5,1,clear,Telegram
8138,3/12/2020 19:18,Chuhuiv,Kharkivska,3,44.24542,27.18259,collision,2,1,rain,Telegram
8139,4/19/2025 5:43,Novomoskovsk,Dniprovska,3,48.084407,31.651393,pedestrian,5,3,snow,Telegram
8140,9/10/2021 14:21,Uzhhorod,Zakarpatska,3,51.091123,34.543885,collision,4,4,fog,OSM
8141,1/4/2025 1:28,Kharkiv,Kharkivska,1,45.575708,32.475586,rollover,1,4,rain,Telegram
8142,8/18/2025 5:19,Obukhiv,Kyivska,3,51.481498,38.938875,pedestrian,0,1,snow,Opendatabot
8143,6/17/2023 21:29,Lozova,Kharkivska,2,45.028549,33.042943,hit_and_run,2,3,clear,Opendatabot
8144,8/27/2024 2:46,Kharkiv,Kharkivska,2,45.902168,27.516778,other,5,4,clear,Telegram
8145,2/15/2024 10:36,Obukhiv,Kyivska,2,50.866541,22.358885,rollover,4,4,clear,OSM
8146,11/17/2025 18:07,Brovary,Kyivska,2,46.680206,25.902302,pedestrian,5,1,storm,Opendatabot
8147,12/18/2019 2:12,Novomoskovsk,Dniprovska,3,50.773313,22.590052,other,5,4,fog,Telegram
8148,4/11/2021 18:56,Zhmerynka,Vinnytska,2,49.306301,32.216457,pedestrian,1,2,fog,Telegram
8149,3/3/2019 2:06,Haisyn,Vinnytska,3,44.190459,33.820392,pedestrian,1,4,clear,OSM
8150,11/18/2021 20:51,Sokal,Lvivska,2,51.647785,39.880433,collision,3,2,fog,Telegram
8151,7/11/2019 21:16,Zolochiv,Lvivska,2,46.34494,25.641653,pedestrian,3,3,storm,Opendatabot
8152,5/21/2021 12:35,Chornomorsk,Odeska,1,51.898906,39.765817,collision,1,3,snow,Opendatabot
8153,7/14/2021 8:00,Zolochiv,Lvivska,2,46.632499,28.376711,collision,5,4,storm,OSM
8154,6/17/2025 16:48,Brovary,Kyivska,2,49.712548,23.857271,pedestrian,4,1,storm,OSM
8155,5/17/2021 14:31,Vinnytsia,Vinnytska,2,47.594589,38.839014,pedestrian,4,4,snow,Telegram
8156,11/26/2024 22:19,Chornomorsk,Odeska,3,45.026294,25.12426,other,2,3,fog,OSM
8157,1/22/2023 13:32,Vinnytsia,Vinnytska,2,48.286995,34.39976,collision,0,2,snow,OSM
8158,11/20/2021 17:30,Sokal,Lvivska,1,50.684303,37.5876,hit_and_run,0,1,storm,Telegram
8159,10/31/2024 14:30,Odesa,Odeska,2,50.444136,37.288532,other,0,2,rain,OSM
8160,7/2/2025 2:19,Odesa,Odeska,2,49.433234,29.331049,other,0,4,fog,OSM
8161,3/18/2022 2:21,Odesa,Odeska,2,52.410394,39.876477,collision,4,4,fog,Telegram
8162,9/15/2021 22:46,Zhmerynka,Vinnytska,3,45.527516,36.312211,rollover,5,4,storm,OSM
8163,11/3/2025 2:51,Haisyn,Vinnytska,3,50.373695,27.124675,other,2,2,fog,Opendatabot
8164,7/1/2022 15:32,Mukachevo,Zakarpatska,3,45.595382,37.496551,collision,5,1,rain,OSM
8165,4/10/2022 9:32,Obukhiv,Kyivska,1,50.484129,35.377921,hit_and_run,4,4,clear,Opendatabot
8166,5/6/2024 9:57,Chornomorsk,Odeska,3,47.570997,36.644671,rollover,5,2,rain,OSM
8167,7/12/2024 19:10,Dnipro,Dniprovska,2,48.681543,38.525006,collision,2,1,fog,OSM
8168,12/6/2023 13:06,Odesa,Odeska,3,48.882641,38.151218,collision,0,2,storm,Telegram
8169,2/18/2019 3:06,Lozova,Kharkivska,1,45.397683,23.64758,other,1,3,storm,OSM
8170,4/15/2025 6:03,Haisyn,Vinnytska,1,46.062802,29.063417,pedestrian,4,2,rain,Telegram
8171,7/31/2024 23:11,Brovary,Kyivska,2,46.568799,33.258273,hit_and_run,5,3,storm,OSM
8172,7/16/2024 14:56,Novomoskovsk,Dniprovska,3,50.9233,30.154052,rollover,5,4,storm,Opendatabot
8173,3/7/2020 10:40,Chornomorsk,Odeska,3,48.232607,36.42261,other,3,3,storm,OSM
8174,10/24/2025 17:49,Vinnytsia,Vinnytska,2,44.992128,34.30642,rollover,1,4,fog,Telegram
8175,3/5/2023 4:48,Uzhhorod,Zakarpatska,1,51.269243,37.706784,hit_and_run,4,1,clear,OSM
8176,1/2/2022 16:52,Novomoskovsk,Dniprovska,2,46.213718,23.026334,rollover,5,2,clear,Opendatabot
8177,1/4/2025 15:57,Zhmerynka,Vinnytska,1,45.254188,32.851809,rollover,2,2,clear,Telegram
8178,6/21/2022 11:13,Chuhuiv,Kharkivska,3,52.32449,31.586327,hit_and_run,5,2,snow,OSM
8179,2/16/2021 5:38,Obukhiv,Kyivska,3,44.629881,32.279914,hit_and_run,4,2,storm,Opendatabot
8180,6/8/2022 19:47,Irpin,Kyivska,1,50.839978,39.270944,hit_and_run,3,3,rain,OSM
8181,1/5/2024 10:38,Dnipro,Dniprovska,3,47.389748,24.106775,other,1,4,fog,OSM
8182,6/2/2021 3:53,Kharkiv,Kharkivska,3,44.139245,37.827598,rollover,4,1,storm,OSM
8183,12/25/2019 5:05,Lozova,Kharkivska,1,46.269833,36.082756,collision,2,1,rain,OSM
8184,10/24/2024 9:27,Chuhuiv,Kharkivska,2,48.094386,32.866552,other,3,1,fog,Telegram
8185,1/1/2025 10:50,Chuhuiv,Kharkivska,1,49.942366,30.599372,other,3,2,snow,Opendatabot
8186,4/24/2021 0:49,Haisyn,Vinnytska,2,48.244831,30.026252,collision,5,3,storm,Opendatabot
8187,5/25/2020 18:45,Haisyn,Vinnytska,1,52.037348,34.437552,collision,0,3,fog,OSM
8188,11/18/2019 8:39,Kamianske,Dniprovska,1,45.354384,25.30011,hit_and_run,0,4,fog,OSM
8189,1/31/2024 20:38,Mukachevo,Zakarpatska,1,50.010495,32.418158,rollover,1,1,snow,Telegram
8190,12/6/2025 14:56,Berehove,Zakarpatska,1,44.866767,23.881765,collision,3,2,storm,Telegram
8191,7/22/2020 5:12,Irpin,Kyivska,2,48.440752,24.283855,rollover,4,2,snow,OSM
8192,11/16/2025 3:18,Lozova,Kharkivska,1,50.677177,33.006293,pedestrian,3,4,fog,Opendatabot
8193,1/5/2025 13:34,Lviv,Lvivska,2,50.75585,35.220962,other,2,3,storm,Telegram
8194,4/15/2020 3:21,Berehove,Zakarpatska,1,51.221373,32.653427,rollover,3,3,storm,Telegram
8195,8/9/2021 16:32,Mukachevo,Zakarpatska,1,50.370734,32.394607,pedestrian,4,2,snow,OSM
8196,3/12/2024 19:12,Sokal,Lvivska,2,51.093271,34.27498,collision,5,2,snow,Telegram
8197,12/8/2020 5:48,Obukhiv,Kyivska,3,52.236658,38.296642,hit_and_run,4,3,storm,Telegram
8198,2/15/2023 20:37,Uzhhorod,Zakarpatska,2,49.34007,32.749855,rollover,4,1,rain,Opendatabot
8199,9/13/2019 14:58,Novomoskovsk,Dniprovska,1,46.976835,28.180481,other,3,3,snow,Telegram
8200,2/3/2020 12:27,Lozova,Kharkivska,2,46.679297,33.487095,collision,0,1,storm,OSM
8201,4/16/2023 9:35,Uzhhorod,Zakarpatska,1,46.772478,27.791016,pedestrian,2,2,rain,Telegram
8202,6/26/2025 4:25,Kharkiv,Kharkivska,3,52.342842,33.446056,other,0,3,storm,Telegram
8203,9/3/2023 15:16,Dnipro,Dniprovska,3,52.103997,25.439255,other,5,4,clear,OSM
8204,11/27/2019 7:30,Berehove,Zakarpatska,2,48.245267,24.559843,rollover,4,4,fog,OSM
8205,10/16/2020 9:14,Lviv,Lvivska,2,48.679993,26.326287,hit_and_run,1,1,storm,OSM
8206,1/1/2019 12:40,Lozova,Kharkivska,2,47.808393,23.84352,hit_and_run,0,2,clear,OSM
8207,4/7/2020 18:52,Zhmerynka,Vinnytska,1,51.57244,26.66866,other,5,2,clear,OSM
8208,7/28/2023 9:34,Lozova,Kharkivska,3,49.106233,37.736738,other,4,3,clear,Telegram
8209,7/9/2025 16:23,Uzhhorod,Zakarpatska,2,46.398785,31.442868,collision,5,1,fog,Telegram
8210,10/28/2021 8:04,Kharkiv,Kharkivska,3,46.130447,24.248138,other,2,4,clear,Opendatabot
8211,3/3/2023 21:41,Novomoskovsk,Dniprovska,1,46.362486,37.97035,collision,2,2,fog,Opendatabot
8212,2/10/2023 16:11,Chornomorsk,Odeska,1,44.972588,38.10458,pedestrian,4,4,snow,OSM
8213,4/18/2019 17:11,Vinnytsia,Vinnytska,2,50.819027,34.176787,hit_and_run,5,3,storm,Opendatabot
8214,11/4/2021 9:52,Dnipro,Dniprovska,3,44.419353,24.980299,pedestrian,3,3,storm,Telegram
8215,5/12/2020 16:49,Mukachevo,Zakarpatska,1,47.774838,39.620282,collision,1,1,snow,Telegram
